Comunidades;Anio;PIB;Gasto;Numero_Parados;Numero_habitantes;Tasa_Paro;Inferior_2_etapa_Secundaria;2_etapa_Secundaria;Educacion_Superior;Tipo_Delito;Numero_Delitos;Tasa_Delitos
Aragon;2007;25582.74;11593.96;33725;1296655.0;2.6;44.7;22.1;33.2;Contra la Administración de Justicia;338.0;0.026067
Aragon;2007;25582.74;11593.96;33725;1296655.0;2.6;44.7;22.1;33.2;Contra la libertad;296.0;0.022828
Aragon;2007;25582.74;11593.96;33725;1296655.0;2.6;44.7;22.1;33.2;Contra la seguridad colectiva;1418.0;0.109358
Aragon;2007;25582.74;11593.96;33725;1296655.0;2.6;44.7;22.1;33.2;Lesiones;1037.0;0.079975
Aragon;2007;25582.74;11593.96;33725;1296655.0;2.6;44.7;22.1;33.2;Otros delitos;476.0;0.03671
Aragon;2007;25582.74;11593.96;33725;1296655.0;2.6;44.7;22.1;33.2;Total;5076.0;0.391469
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Amenazas;209.0;0.015751
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Atentados contra la autoridad;445.0;0.033536
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Contra el orden público;467.0;0.035194
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Contra el patrimonio y el orden socioeconomico;1369.0;0.103171
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Contra la Administración de Justicia;383.0;0.028864
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Contra la libertad;306.0;0.023061
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Contra la salud pública;200.0;0.015073
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Contra la seguridad colectiva;2775.0;0.209131
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Contra la seguridad vial;2574.0;0.193983
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Hurtos;870.0;0.065565
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Lesiones;1037.0;0.078151
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Otros delitos;1678.0;0.126458
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Quebrantamiento de condena;300.0;0.022609
Aragon;2008;26525.87;11821.4;47100;1326918.0;3.55;43.6;24.6;31.9;Total;6894.0;0.51955
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Amenazas;205.0;0.015236
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Atentados contra la autoridad;380.0;0.028243
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Contra el orden público;397.0;0.029506
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Contra el patrimonio y el orden socioeconomico;1415.0;0.105167
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Contra la Administración de Justicia;380.0;0.028243
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Contra la libertad;311.0;0.023115
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Contra la salud pública;250.0;0.018581
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Contra la seguridad colectiva;2959.0;0.219923
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Contra la seguridad vial;2708.0;0.201268
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Hurtos;889.0;0.066073
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Lesiones;1130.0;0.083985
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Otros delitos;1586.0;0.117877
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Quebrantamiento de condena;306.0;0.022743
Aragon;2009;25097.84;11276.72;84450;1345473.0;6.28;41.9;26.6;31.6;Total;7097.0;0.527472
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Amenazas;204.0;0.015144
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Atentados contra la autoridad;340.0;0.025239
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Contra el orden público;359.0;0.02665
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Contra el patrimonio y el orden socioeconomico;1482.0;0.110015
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Contra la Administración de Justicia;333.0;0.02472
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Contra la libertad;336.0;0.024943
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Contra la salud pública;233.0;0.017296
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Contra la seguridad colectiva;2692.0;0.199837
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Contra la seguridad vial;2457.0;0.182392
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Hurtos;967.0;0.071784
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Lesiones;1011.0;0.07505
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Otros delitos;1738.0;0.129018
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Quebrantamiento de condena;248.0;0.01841
Aragon;2010;25322.26;10965.94;95450;1347095.0;7.09;41.2;25.4;33.3;Total;6765.0;0.502192
Asturias;1998;11552.85;5646.7;75700;1081834.0;7.0;;;;Concurso de delitos;284.0;0.026252
Asturias;1998;11552.85;5646.7;75700;1081834.0;7.0;;;;Contra el orden público;171.0;0.015806
Asturias;1998;11552.85;5646.7;75700;1081834.0;7.0;;;;Contra el patrimonio y el orden socioeconomico;1174.0;0.108519
Asturias;1998;11552.85;5646.7;75700;1081834.0;7.0;;;;Contra la Administración de Justicia;154.0;0.014235
Asturias;1998;11552.85;5646.7;75700;1081834.0;7.0;;;;Contra la libertad;34.0;0.003143
Asturias;1998;11552.85;5646.7;75700;1081834.0;7.0;;;;Contra la seguridad colectiva;1317.0;0.121738
Asturias;1998;11552.85;5646.7;75700;1081834.0;7.0;;;;Lesiones;158.0;0.014605
Asturias;1998;11552.85;5646.7;75700;1081834.0;7.0;;;;Otros delitos;174.0;0.016084
Asturias;1998;11552.85;5646.7;75700;1081834.0;7.0;;;;Total;3466.0;0.320382
Asturias;1999;11945.33;5760.75;74025;1084314.0;6.83;;;;Concurso de delitos;264.0;0.024347
Asturias;1999;11945.33;5760.75;74025;1084314.0;6.83;;;;Contra el orden público;109.0;0.010052
Asturias;1999;11945.33;5760.75;74025;1084314.0;6.83;;;;Contra el patrimonio y el orden socioeconomico;1096.0;0.101078
Asturias;1999;11945.33;5760.75;74025;1084314.0;6.83;;;;Contra la Administración de Justicia;61.0;0.005626
Asturias;1999;11945.33;5760.75;74025;1084314.0;6.83;;;;Contra la libertad;37.0;0.003412
Asturias;1999;11945.33;5760.75;74025;1084314.0;6.83;;;;Contra la seguridad colectiva;927.0;0.085492
Asturias;1999;11945.33;5760.75;74025;1084314.0;6.83;;;;Lesiones;137.0;0.012635
Asturias;1999;11945.33;5760.75;74025;1084314.0;6.83;;;;Otros delitos;146.0;0.013465
Asturias;1999;11945.33;5760.75;74025;1084314.0;6.83;;;;Total;2777.0;0.256107
Asturias;2000;13069.57;6209.08;71925;1076567.0;6.68;;;;Concurso de delitos;270.0;0.02508
Asturias;2000;13069.57;6209.08;71925;1076567.0;6.68;;;;Contra el orden público;133.0;0.012354
Asturias;2000;13069.57;6209.08;71925;1076567.0;6.68;;;;Contra el patrimonio y el orden socioeconomico;1074.0;0.099762
Asturias;2000;13069.57;6209.08;71925;1076567.0;6.68;;;;Contra la Administración de Justicia;115.0;0.010682
Asturias;2000;13069.57;6209.08;71925;1076567.0;6.68;;;;Contra la libertad;41.0;0.003808
Asturias;2000;13069.57;6209.08;71925;1076567.0;6.68;;;;Contra la seguridad colectiva;1072.0;0.099576
Asturias;2000;13069.57;6209.08;71925;1076567.0;6.68;;;;Lesiones;181.0;0.016813
Asturias;2000;13069.57;6209.08;71925;1076567.0;6.68;;;;Otros delitos;197.0;0.018299
Asturias;2000;13069.57;6209.08;71925;1076567.0;6.68;;;;Total;3083.0;0.286373
Asturias;2001;14075.56;7070.28;30550;1075329.0;2.84;;;;Concurso de delitos;174.0;0.016181
Asturias;2001;14075.56;7070.28;30550;1075329.0;2.84;;;;Contra el orden público;107.0;0.00995
Asturias;2001;14075.56;7070.28;30550;1075329.0;2.84;;;;Contra el patrimonio y el orden socioeconomico;651.0;0.06054
Asturias;2001;14075.56;7070.28;30550;1075329.0;2.84;;;;Contra la Administración de Justicia;76.0;0.007068
Asturias;2001;14075.56;7070.28;30550;1075329.0;2.84;;;;Contra la libertad;32.0;0.002976
Asturias;2001;14075.56;7070.28;30550;1075329.0;2.84;;;;Contra la seguridad colectiva;935.0;0.08695
Asturias;2001;14075.56;7070.28;30550;1075329.0;2.84;;;;Lesiones;170.0;0.015809
Asturias;2001;14075.56;7070.28;30550;1075329.0;2.84;;;;Otros delitos;178.0;0.016553
Asturias;2001;14075.56;7070.28;30550;1075329.0;2.84;;;;Total;2323.0;0.216027
Asturias;2002;14968.24;6988.65;40150;1073971.0;3.74;57.6;19.3;23.1;Concurso de delitos;173.0;0.016108
Asturias;2002;14968.24;6988.65;40150;1073971.0;3.74;57.6;19.3;23.1;Contra el orden público;49.0;0.004563
Asturias;2002;14968.24;6988.65;40150;1073971.0;3.74;57.6;19.3;23.1;Contra el patrimonio y el orden socioeconomico;492.0;0.045811
Asturias;2002;14968.24;6988.65;40150;1073971.0;3.74;57.6;19.3;23.1;Contra la Administración de Justicia;66.0;0.006145
Asturias;2002;14968.24;6988.65;40150;1073971.0;3.74;57.6;19.3;23.1;Contra la libertad;29.0;0.0027
Asturias;2002;14968.24;6988.65;40150;1073971.0;3.74;57.6;19.3;23.1;Contra la seguridad colectiva;767.0;0.071417
Asturias;2002;14968.24;6988.65;40150;1073971.0;3.74;57.6;19.3;23.1;Lesiones;150.0;0.013967
Asturias;2002;14968.24;6988.65;40150;1073971.0;3.74;57.6;19.3;23.1;Otros delitos;116.0;0.010801
Asturias;2002;14968.24;6988.65;40150;1073971.0;3.74;57.6;19.3;23.1;Total;1842.0;0.171513
Asturias;2003;15895.76;7216.76;48325;1075381.0;4.49;57.6;18.0;24.4;Concurso de delitos;241.0;0.022411
Asturias;2003;15895.76;7216.76;48325;1075381.0;4.49;57.6;18.0;24.4;Contra el orden público;108.0;0.010043
Asturias;2003;15895.76;7216.76;48325;1075381.0;4.49;57.6;18.0;24.4;Contra el patrimonio y el orden socioeconomico;639.0;0.059421
Asturias;2003;15895.76;7216.76;48325;1075381.0;4.49;57.6;18.0;24.4;Contra la Administración de Justicia;109.0;0.010136
Asturias;2003;15895.76;7216.76;48325;1075381.0;4.49;57.6;18.0;24.4;Contra la libertad;44.0;0.004092
Asturias;2003;15895.76;7216.76;48325;1075381.0;4.49;57.6;18.0;24.4;Contra la seguridad colectiva;970.0;0.090201
Asturias;2003;15895.76;7216.76;48325;1075381.0;4.49;57.6;18.0;24.4;Lesiones;294.0;0.027339
Asturias;2003;15895.76;7216.76;48325;1075381.0;4.49;57.6;18.0;24.4;Otros delitos;167.0;0.015529
Asturias;2003;15895.76;7216.76;48325;1075381.0;4.49;57.6;18.0;24.4;Total;2572.0;0.239171
Asturias;2004;16990.0;7936.83;45150;1073761.0;4.2;56.6;17.5;25.9;Concurso de delitos;243.0;0.022631
Asturias;2004;16990.0;7936.83;45150;1073761.0;4.2;56.6;17.5;25.9;Contra el orden público;206.0;0.019185
Asturias;2004;16990.0;7936.83;45150;1073761.0;4.2;56.6;17.5;25.9;Contra el patrimonio y el orden socioeconomico;1027.0;0.095645
Asturias;2004;16990.0;7936.83;45150;1073761.0;4.2;56.6;17.5;25.9;Contra la Administración de Justicia;211.0;0.019651
Asturias;2004;16990.0;7936.83;45150;1073761.0;4.2;56.6;17.5;25.9;Contra la libertad;56.0;0.005215
Asturias;2004;16990.0;7936.83;45150;1073761.0;4.2;56.6;17.5;25.9;Contra la seguridad colectiva;1041.0;0.096949
Asturias;2004;16990.0;7936.83;45150;1073761.0;4.2;56.6;17.5;25.9;Lesiones;696.0;0.064819
Asturias;2004;16990.0;7936.83;45150;1073761.0;4.2;56.6;17.5;25.9;Otros delitos;239.0;0.022258
Asturias;2004;16990.0;7936.83;45150;1073761.0;4.2;56.6;17.5;25.9;Total;3719.0;0.346353
Asturias;2005;18482.64;8160.48;46225;1076635.0;4.29;49.8;20.4;29.8;Concurso de delitos;143.0;0.013282
Asturias;2005;18482.64;8160.48;46225;1076635.0;4.29;49.8;20.4;29.8;Contra el orden público;217.0;0.020155
Asturias;2005;18482.64;8160.48;46225;1076635.0;4.29;49.8;20.4;29.8;Contra el patrimonio y el orden socioeconomico;679.0;0.063067
Asturias;2005;18482.64;8160.48;46225;1076635.0;4.29;49.8;20.4;29.8;Contra la Administración de Justicia;227.0;0.021084
Asturias;2005;18482.64;8160.48;46225;1076635.0;4.29;49.8;20.4;29.8;Contra la libertad;94.0;0.008731
Asturias;2005;18482.64;8160.48;46225;1076635.0;4.29;49.8;20.4;29.8;Contra la seguridad colectiva;1341.0;0.124555
Asturias;2005;18482.64;8160.48;46225;1076635.0;4.29;49.8;20.4;29.8;Lesiones;636.0;0.059073
Asturias;2005;18482.64;8160.48;46225;1076635.0;4.29;49.8;20.4;29.8;Otros delitos;189.0;0.017555
Asturias;2005;18482.64;8160.48;46225;1076635.0;4.29;49.8;20.4;29.8;Total;3526.0;0.327502
Asturias;2006;20195.92;10824.78;43475;1076896.0;4.04;51.3;20.1;28.7;Concurso de delitos;293.0;0.027208
Asturias;2006;20195.92;10824.78;43475;1076896.0;4.04;51.3;20.1;28.7;Contra el orden público;198.0;0.018386
Asturias;2006;20195.92;10824.78;43475;1076896.0;4.04;51.3;20.1;28.7;Contra el patrimonio y el orden socioeconomico;745.0;0.06918
Asturias;2006;20195.92;10824.78;43475;1076896.0;4.04;51.3;20.1;28.7;Contra la Administración de Justicia;256.0;0.023772
Asturias;2006;20195.92;10824.78;43475;1076896.0;4.04;51.3;20.1;28.7;Contra la libertad;108.0;0.010029
Asturias;2006;20195.92;10824.78;43475;1076896.0;4.04;51.3;20.1;28.7;Contra la seguridad colectiva;1429.0;0.132696
Asturias;2006;20195.92;10824.78;43475;1076896.0;4.04;51.3;20.1;28.7;Lesiones;621.0;0.057666
Asturias;2006;20195.92;10824.78;43475;1076896.0;4.04;51.3;20.1;28.7;Otros delitos;183.0;0.016993
Asturias;2006;20195.92;10824.78;43475;1076896.0;4.04;51.3;20.1;28.7;Total;3833.0;0.35593
Asturias;2007;21664.24;11317.95;40150;1074862.0;3.74;49.6;21.4;29.0;Contra el orden público;389.0;0.036191
Asturias;2007;21664.24;11317.95;40150;1074862.0;3.74;49.6;21.4;29.0;Contra el patrimonio y el orden socioeconomico;1151.0;0.107084
Asturias;2007;21664.24;11317.95;40150;1074862.0;3.74;49.6;21.4;29.0;Contra la Administración de Justicia;439.0;0.040842
Asturias;2007;21664.24;11317.95;40150;1074862.0;3.74;49.6;21.4;29.0;Contra la libertad;272.0;0.025306
Asturias;2007;21664.24;11317.95;40150;1074862.0;3.74;49.6;21.4;29.0;Contra la seguridad colectiva;1977.0;0.183931
Asturias;2007;21664.24;11317.95;40150;1074862.0;3.74;49.6;21.4;29.0;Lesiones;1036.0;0.096384
Asturias;2007;21664.24;11317.95;40150;1074862.0;3.74;49.6;21.4;29.0;Otros delitos;438.0;0.040749
Asturias;2007;21664.24;11317.95;40150;1074862.0;3.74;49.6;21.4;29.0;Total;5702.0;0.530487
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Amenazas;145.0;0.013424
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Atentados contra la autoridad;281.0;0.026015
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Contra el orden público;315.0;0.029163
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Contra el patrimonio y el orden socioeconomico;817.0;0.075638
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Contra la Administración de Justicia;349.0;0.032311
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Contra la libertad;223.0;0.020646
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Contra la salud pública;185.0;0.017127
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Contra la seguridad colectiva;2512.0;0.232563
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Contra la seguridad vial;2318.0;0.214602
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Hurtos;566.0;0.052401
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Lesiones;836.0;0.077398
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Otros delitos;962.0;0.089063
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Quebrantamiento de condena;304.0;0.028145
Asturias;2008;22358.25;12055.94;41625;1080138.0;3.85;47.8;21.7;30.6;Total;5364.0;0.496603
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Amenazas;196.0;0.01806
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Atentados contra la autoridad;349.0;0.032157
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Contra el orden público;371.0;0.034184
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Contra el patrimonio y el orden socioeconomico;1038.0;0.095643
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Contra la Administración de Justicia;356.0;0.032802
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Contra la libertad;290.0;0.026721
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Contra la salud pública;251.0;0.023127
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Contra la seguridad colectiva;2954.0;0.272186
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Contra la seguridad vial;2687.0;0.247584
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Hurtos;717.0;0.066065
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Lesiones;835.0;0.076938
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Otros delitos;1088.0;0.10025
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Quebrantamiento de condena;303.0;0.027919
Asturias;2009;21186.45;12086.2;65150;1085289.0;6.0;46.6;21.4;32.1;Total;6183.0;0.56971
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Amenazas;180.0;0.0166
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Atentados contra la autoridad;353.0;0.032554
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Contra el orden público;390.0;0.035967
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Contra el patrimonio y el orden socioeconomico;1208.0;0.111404
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Contra la Administración de Justicia;392.0;0.036151
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Contra la libertad;253.0;0.023332
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Contra la salud pública;358.0;0.033015
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Contra la seguridad colectiva;2728.0;0.251581
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Contra la seguridad vial;2363.0;0.21792
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Hurtos;792.0;0.07304
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Lesiones;858.0;0.079126
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Otros delitos;1282.0;0.118228
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Quebrantamiento de condena;318.0;0.029327
Asturias;2010;21477.17;12393.08;76800;1084341.0;7.08;45.7;21.5;32.8;Total;6217.0;0.573344
Baleares;1998;16679.48;5950.38;41050;796483.0;5.15;;;;Concurso de delitos;145.0;0.018205
Baleares;1998;16679.48;5950.38;41050;796483.0;5.15;;;;Contra el orden público;50.0;0.006278
Baleares;1998;16679.48;5950.38;41050;796483.0;5.15;;;;Contra el patrimonio y el orden socioeconomico;1268.0;0.1592
Baleares;1998;16679.48;5950.38;41050;796483.0;5.15;;;;Contra la Administración de Justicia;56.0;0.007031
Baleares;1998;16679.48;5950.38;41050;796483.0;5.15;;;;Contra la libertad;52.0;0.006529
Baleares;1998;16679.48;5950.38;41050;796483.0;5.15;;;;Contra la seguridad colectiva;1192.0;0.149658
Baleares;1998;16679.48;5950.38;41050;796483.0;5.15;;;;Lesiones;72.0;0.00904
Baleares;1998;16679.48;5950.38;41050;796483.0;5.15;;;;Otros delitos;161.0;0.020214
Baleares;1998;16679.48;5950.38;41050;796483.0;5.15;;;;Total;2996.0;0.376154
Baleares;1999;17958.57;6201.37;30500;821820.0;3.71;;;;Concurso de delitos;146.0;0.017765
Baleares;1999;17958.57;6201.37;30500;821820.0;3.71;;;;Contra el orden público;39.0;0.004746
Baleares;1999;17958.57;6201.37;30500;821820.0;3.71;;;;Contra el patrimonio y el orden socioeconomico;1122.0;0.136526
Baleares;1999;17958.57;6201.37;30500;821820.0;3.71;;;;Contra la Administración de Justicia;69.0;0.008396
Baleares;1999;17958.57;6201.37;30500;821820.0;3.71;;;;Contra la libertad;54.0;0.006571
Baleares;1999;17958.57;6201.37;30500;821820.0;3.71;;;;Contra la seguridad colectiva;959.0;0.116692
Baleares;1999;17958.57;6201.37;30500;821820.0;3.71;;;;Lesiones;73.0;0.008883
Baleares;1999;17958.57;6201.37;30500;821820.0;3.71;;;;Otros delitos;124.0;0.015088
Baleares;1999;17958.57;6201.37;30500;821820.0;3.71;;;;Total;2586.0;0.314667
Baleares;2000;19265.45;7142.2;26450;845630.0;3.13;;;;Concurso de delitos;198.0;0.023414
Baleares;2000;19265.45;7142.2;26450;845630.0;3.13;;;;Contra el orden público;45.0;0.005321
Baleares;2000;19265.45;7142.2;26450;845630.0;3.13;;;;Contra el patrimonio y el orden socioeconomico;1049.0;0.12405
Baleares;2000;19265.45;7142.2;26450;845630.0;3.13;;;;Contra la Administración de Justicia;48.0;0.005676
Baleares;2000;19265.45;7142.2;26450;845630.0;3.13;;;;Contra la libertad;50.0;0.005913
Baleares;2000;19265.45;7142.2;26450;845630.0;3.13;;;;Contra la seguridad colectiva;989.0;0.116954
Baleares;2000;19265.45;7142.2;26450;845630.0;3.13;;;;Lesiones;74.0;0.008751
Baleares;2000;19265.45;7142.2;26450;845630.0;3.13;;;;Otros delitos;151.0;0.017857
Baleares;2000;19265.45;7142.2;26450;845630.0;3.13;;;;Total;2604.0;0.307936
Baleares;2001;20284.86;7274.27;24675;878627.0;2.81;;;;Concurso de delitos;200.0;0.022763
Baleares;2001;20284.86;7274.27;24675;878627.0;2.81;;;;Contra el orden público;40.0;0.004553
Baleares;2001;20284.86;7274.27;24675;878627.0;2.81;;;;Contra el patrimonio y el orden socioeconomico;995.0;0.113245
Baleares;2001;20284.86;7274.27;24675;878627.0;2.81;;;;Contra la Administración de Justicia;53.0;0.006032
Baleares;2001;20284.86;7274.27;24675;878627.0;2.81;;;;Contra la libertad;65.0;0.007398
Baleares;2001;20284.86;7274.27;24675;878627.0;2.81;;;;Contra la seguridad colectiva;1073.0;0.122122
Baleares;2001;20284.86;7274.27;24675;878627.0;2.81;;;;Lesiones;108.0;0.012292
Baleares;2001;20284.86;7274.27;24675;878627.0;2.81;;;;Otros delitos;152.0;0.0173
Baleares;2001;20284.86;7274.27;24675;878627.0;2.81;;;;Total;2686.0;0.305704
Baleares;2002;20889.28;8020.34;34075;916968.0;3.72;58.2;22.6;19.3;Concurso de delitos;247.0;0.026937
Baleares;2002;20889.28;8020.34;34075;916968.0;3.72;58.2;22.6;19.3;Contra el orden público;29.0;0.003163
Baleares;2002;20889.28;8020.34;34075;916968.0;3.72;58.2;22.6;19.3;Contra el patrimonio y el orden socioeconomico;1276.0;0.139154
Baleares;2002;20889.28;8020.34;34075;916968.0;3.72;58.2;22.6;19.3;Contra la Administración de Justicia;73.0;0.007961
Baleares;2002;20889.28;8020.34;34075;916968.0;3.72;58.2;22.6;19.3;Contra la libertad;61.0;0.006652
Baleares;2002;20889.28;8020.34;34075;916968.0;3.72;58.2;22.6;19.3;Contra la seguridad colectiva;1286.0;0.140245
Baleares;2002;20889.28;8020.34;34075;916968.0;3.72;58.2;22.6;19.3;Lesiones;135.0;0.014722
Baleares;2002;20889.28;8020.34;34075;916968.0;3.72;58.2;22.6;19.3;Otros delitos;158.0;0.017231
Baleares;2002;20889.28;8020.34;34075;916968.0;3.72;58.2;22.6;19.3;Total;3265.0;0.356065
Baleares;2003;21336.3;8398.29;45975;947361.0;4.85;56.6;24.2;19.2;Concurso de delitos;217.0;0.022906
Baleares;2003;21336.3;8398.29;45975;947361.0;4.85;56.6;24.2;19.2;Contra el orden público;77.0;0.008128
Baleares;2003;21336.3;8398.29;45975;947361.0;4.85;56.6;24.2;19.2;Contra el patrimonio y el orden socioeconomico;1388.0;0.146512
Baleares;2003;21336.3;8398.29;45975;947361.0;4.85;56.6;24.2;19.2;Contra la Administración de Justicia;101.0;0.010661
Baleares;2003;21336.3;8398.29;45975;947361.0;4.85;56.6;24.2;19.2;Contra la libertad;88.0;0.009289
