Tipo de delito;Sexo del infractor;Lugar de condena;Total
6.3. De las coacciones;Varón;Madrid (Comunidad de)(1);87
6.3. De las coacciones;Varón;Murcia (Región de);40
6.3. De las coacciones;Varón;Navarra (Comunidad Foral de);26
6.3. De las coacciones;Varón;País Vasco;53
6.3. De las coacciones;Varón;Rioja (La);5
6.3. De las coacciones;Varón;Ceuta;1
6.3. De las coacciones;Varón;Melilla;1
6.3. De las coacciones;Mujer;Total;46
6.3. De las coacciones;Mujer;Andalucía;8
6.3. De las coacciones;Mujer;Aragón;4
6.3. De las coacciones;Mujer;Asturias (Principado de);0
6.3. De las coacciones;Mujer;Balears (Illes);3
6.3. De las coacciones;Mujer;Canarias;3
6.3. De las coacciones;Mujer;Cantabria;0
6.3. De las coacciones;Mujer;Castilla y León;1
6.3. De las coacciones;Mujer;Castilla-La Mancha;1
6.3. De las coacciones;Mujer;Cataluña;8
6.3. De las coacciones;Mujer;Comunitat Valenciana;2
6.3. De las coacciones;Mujer;Extremadura;1
6.3. De las coacciones;Mujer;Galicia;3
6.3. De las coacciones;Mujer;Madrid (Comunidad de)(1);2
6.3. De las coacciones;Mujer;Murcia (Región de);0
6.3. De las coacciones;Mujer;Navarra (Comunidad Foral de);4
6.3. De las coacciones;Mujer;País Vasco;5
6.3. De las coacciones;Mujer;Rioja (La);1
6.3. De las coacciones;Mujer;Ceuta;0
6.3. De las coacciones;Mujer;Melilla;0
7. Torturas e integridad moral;Total;Total;2.291
7. Torturas e integridad moral;Total;Andalucía;535
7. Torturas e integridad moral;Total;Aragón;38
7. Torturas e integridad moral;Total;Asturias (Principado de);45
7. Torturas e integridad moral;Total;Balears (Illes);66
7. Torturas e integridad moral;Total;Canarias;95
7. Torturas e integridad moral;Total;Cantabria;96
7. Torturas e integridad moral;Total;Castilla y León;70
7. Torturas e integridad moral;Total;Castilla-La Mancha;94
7. Torturas e integridad moral;Total;Cataluña;305
7. Torturas e integridad moral;Total;Comunitat Valenciana;256
7. Torturas e integridad moral;Total;Extremadura;62
7. Torturas e integridad moral;Total;Galicia;185
7. Torturas e integridad moral;Total;Madrid (Comunidad de)(1);156
7. Torturas e integridad moral;Total;Murcia (Región de);104
7. Torturas e integridad moral;Total;Navarra (Comunidad Foral de);38
7. Torturas e integridad moral;Total;País Vasco;135
7. Torturas e integridad moral;Total;Rioja (La);8
7. Torturas e integridad moral;Total;Ceuta;1
7. Torturas e integridad moral;Total;Melilla;2
7. Torturas e integridad moral;Varón;Total;2.125
7. Torturas e integridad moral;Varón;Andalucía;494
7. Torturas e integridad moral;Varón;Aragón;34
7. Torturas e integridad moral;Varón;Asturias (Principado de);40
7. Torturas e integridad moral;Varón;Balears (Illes);60
7. Torturas e integridad moral;Varón;Canarias;83
7. Torturas e integridad moral;Varón;Cantabria;86
7. Torturas e integridad moral;Varón;Castilla y León;68
7. Torturas e integridad moral;Varón;Castilla-La Mancha;91
7. Torturas e integridad moral;Varón;Cataluña;291
7. Torturas e integridad moral;Varón;Comunitat Valenciana;245
7. Torturas e integridad moral;Varón;Extremadura;52
7. Torturas e integridad moral;Varón;Galicia;166
7. Torturas e integridad moral;Varón;Madrid (Comunidad de)(1);145
7. Torturas e integridad moral;Varón;Murcia (Región de);99
7. Torturas e integridad moral;Varón;Navarra (Comunidad Foral de);36
7. Torturas e integridad moral;Varón;País Vasco;124
7. Torturas e integridad moral;Varón;Rioja (La);8
7. Torturas e integridad moral;Varón;Ceuta;1
7. Torturas e integridad moral;Varón;Melilla;2
7. Torturas e integridad moral;Mujer;Total;166
7. Torturas e integridad moral;Mujer;Andalucía;41
7. Torturas e integridad moral;Mujer;Aragón;4
7. Torturas e integridad moral;Mujer;Asturias (Principado de);5
7. Torturas e integridad moral;Mujer;Balears (Illes);6
7. Torturas e integridad moral;Mujer;Canarias;12
7. Torturas e integridad moral;Mujer;Cantabria;10
7. Torturas e integridad moral;Mujer;Castilla y León;2
7. Torturas e integridad moral;Mujer;Castilla-La Mancha;3
7. Torturas e integridad moral;Mujer;Cataluña;14
7. Torturas e integridad moral;Mujer;Comunitat Valenciana;11
7. Torturas e integridad moral;Mujer;Extremadura;10
7. Torturas e integridad moral;Mujer;Galicia;19
7. Torturas e integridad moral;Mujer;Madrid (Comunidad de)(1);11
7. Torturas e integridad moral;Mujer;Murcia (Región de);5
7. Torturas e integridad moral;Mujer;Navarra (Comunidad Foral de);2
7. Torturas e integridad moral;Mujer;País Vasco;11
7. Torturas e integridad moral;Mujer;Rioja (La);0
7. Torturas e integridad moral;Mujer;Ceuta;0
7. Torturas e integridad moral;Mujer;Melilla;0
8. Contra la libertad e indemnidad sexuales;Total;Total;2.234
8. Contra la libertad e indemnidad sexuales;Total;Andalucía;536
8. Contra la libertad e indemnidad sexuales;Total;Aragón;55
8. Contra la libertad e indemnidad sexuales;Total;Asturias (Principado de);45
8. Contra la libertad e indemnidad sexuales;Total;Balears (Illes);88
8. Contra la libertad e indemnidad sexuales;Total;Canarias;131
8. Contra la libertad e indemnidad sexuales;Total;Cantabria;56
8. Contra la libertad e indemnidad sexuales;Total;Castilla y León;68
8. Contra la libertad e indemnidad sexuales;Total;Castilla-La Mancha;93
8. Contra la libertad e indemnidad sexuales;Total;Cataluña;298
8. Contra la libertad e indemnidad sexuales;Total;Comunitat Valenciana;272
8. Contra la libertad e indemnidad sexuales;Total;Extremadura;37
8. Contra la libertad e indemnidad sexuales;Total;Galicia;107
8. Contra la libertad e indemnidad sexuales;Total;Madrid (Comunidad de)(1);229
8. Contra la libertad e indemnidad sexuales;Total;Murcia (Región de);87
8. Contra la libertad e indemnidad sexuales;Total;Navarra (Comunidad Foral de);32
8. Contra la libertad e indemnidad sexuales;Total;País Vasco;69
8. Contra la libertad e indemnidad sexuales;Total;Rioja (La);7
8. Contra la libertad e indemnidad sexuales;Total;Ceuta;11
8. Contra la libertad e indemnidad sexuales;Total;Melilla;13
8. Contra la libertad e indemnidad sexuales;Varón;Total;2.152
8. Contra la libertad e indemnidad sexuales;Varón;Andalucía;528
8. Contra la libertad e indemnidad sexuales;Varón;Aragón;53
8. Contra la libertad e indemnidad sexuales;Varón;Asturias (Principado de);43
8. Contra la libertad e indemnidad sexuales;Varón;Balears (Illes);84
8. Contra la libertad e indemnidad sexuales;Varón;Canarias;130
8. Contra la libertad e indemnidad sexuales;Varón;Cantabria;56
8. Contra la libertad e indemnidad sexuales;Varón;Castilla y León;65
8. Contra la libertad e indemnidad sexuales;Varón;Castilla-La Mancha;75
8. Contra la libertad e indemnidad sexuales;Varón;Cataluña;290
8. Contra la libertad e indemnidad sexuales;Varón;Comunitat Valenciana;253
8. Contra la libertad e indemnidad sexuales;Varón;Extremadura;36
8. Contra la libertad e indemnidad sexuales;Varón;Galicia;107
8. Contra la libertad e indemnidad sexuales;Varón;Madrid (Comunidad de)(1);218
8. Contra la libertad e indemnidad sexuales;Varón;Murcia (Región de);86
8. Contra la libertad e indemnidad sexuales;Varón;Navarra (Comunidad Foral de);31
8. Contra la libertad e indemnidad sexuales;Varón;País Vasco;66
8. Contra la libertad e indemnidad sexuales;Varón;Rioja (La);7
8. Contra la libertad e indemnidad sexuales;Varón;Ceuta;11
8. Contra la libertad e indemnidad sexuales;Varón;Melilla;13
8. Contra la libertad e indemnidad sexuales;Mujer;Total;82
8. Contra la libertad e indemnidad sexuales;Mujer;Andalucía;8
8. Contra la libertad e indemnidad sexuales;Mujer;Aragón;2
8. Contra la libertad e indemnidad sexuales;Mujer;Asturias (Principado de);2
8. Contra la libertad e indemnidad sexuales;Mujer;Balears (Illes);4
8. Contra la libertad e indemnidad sexuales;Mujer;Canarias;1
8. Contra la libertad e indemnidad sexuales;Mujer;Cantabria;0
8. Contra la libertad e indemnidad sexuales;Mujer;Castilla y León;3
8. Contra la libertad e indemnidad sexuales;Mujer;Castilla-La Mancha;18
8. Contra la libertad e indemnidad sexuales;Mujer;Cataluña;8
8. Contra la libertad e indemnidad sexuales;Mujer;Comunitat Valenciana;19
8. Contra la libertad e indemnidad sexuales;Mujer;Extremadura;1
8. Contra la libertad e indemnidad sexuales;Mujer;Galicia;0
8. Contra la libertad e indemnidad sexuales;Mujer;Madrid (Comunidad de)(1);11
8. Contra la libertad e indemnidad sexuales;Mujer;Murcia (Región de);1
8. Contra la libertad e indemnidad sexuales;Mujer;Navarra (Comunidad Foral de);1
8. Contra la libertad e indemnidad sexuales;Mujer;País Vasco;3
8. Contra la libertad e indemnidad sexuales;Mujer;Rioja (La);0
8. Contra la libertad e indemnidad sexuales;Mujer;Ceuta;0
8. Contra la libertad e indemnidad sexuales;Mujer;Melilla;0
8.1. Agresiones sexuales;Total;Total;674
8.1. Agresiones sexuales;Total;Andalucía;143
8.1. Agresiones sexuales;Total;Aragón;16
8.1. Agresiones sexuales;Total;Asturias (Principado de);9
8.1. Agresiones sexuales;Total;Balears (Illes);24
8.1. Agresiones sexuales;Total;Canarias;40
8.1. Agresiones sexuales;Total;Cantabria;16
8.1. Agresiones sexuales;Total;Castilla y León;27
8.1. Agresiones sexuales;Total;Castilla-La Mancha;24
8.1. Agresiones sexuales;Total;Cataluña;95
8.1. Agresiones sexuales;Total;Comunitat Valenciana;71
8.1. Agresiones sexuales;Total;Extremadura;9
8.1. Agresiones sexuales;Total;Galicia;41
8.1. Agresiones sexuales;Total;Madrid (Comunidad de)(1);100
8.1. Agresiones sexuales;Total;Murcia (Región de);22
8.1. Agresiones sexuales;Total;Navarra (Comunidad Foral de);11
8.1. Agresiones sexuales;Total;País Vasco;19
8.1. Agresiones sexuales;Total;Rioja (La);3
8.1. Agresiones sexuales;Total;Ceuta;1
8.1. Agresiones sexuales;Total;Melilla;3
8.1. Agresiones sexuales;Varón;Total;672
8.1. Agresiones sexuales;Varón;Andalucía;143
8.1. Agresiones sexuales;Varón;Aragón;16
8.1. Agresiones sexuales;Varón;Asturias (Principado de);9
8.1. Agresiones sexuales;Varón;Balears (Illes);24
8.1. Agresiones sexuales;Varón;Canarias;40
8.1. Agresiones sexuales;Varón;Cantabria;16
8.1. Agresiones sexuales;Varón;Castilla y León;26
8.1. Agresiones sexuales;Varón;Castilla-La Mancha;24
8.1. Agresiones sexuales;Varón;Cataluña;95
8.1. Agresiones sexuales;Varón;Comunitat Valenciana;71
8.1. Agresiones sexuales;Varón;Extremadura;9
8.1. Agresiones sexuales;Varón;Galicia;41
8.1. Agresiones sexuales;Varón;Madrid (Comunidad de)(1);100
8.1. Agresiones sexuales;Varón;Murcia (Región de);22
8.1. Agresiones sexuales;Varón;Navarra (Comunidad Foral de);11
8.1. Agresiones sexuales;Varón;País Vasco;18
8.1. Agresiones sexuales;Varón;Rioja (La);3
8.1. Agresiones sexuales;Varón;Ceuta;1
8.1. Agresiones sexuales;Varón;Melilla;3
8.1. Agresiones sexuales;Mujer;Total;2
8.1. Agresiones sexuales;Mujer;Andalucía;0
8.1. Agresiones sexuales;Mujer;Aragón;0
8.1. Agresiones sexuales;Mujer;Asturias (Principado de);0
8.1. Agresiones sexuales;Mujer;Balears (Illes);0
8.1. Agresiones sexuales;Mujer;Canarias;0
8.1. Agresiones sexuales;Mujer;Cantabria;0
8.1. Agresiones sexuales;Mujer;Castilla y León;1
8.1. Agresiones sexuales;Mujer;Castilla-La Mancha;0
8.1. Agresiones sexuales;Mujer;Cataluña;0
8.1. Agresiones sexuales;Mujer;Comunitat Valenciana;0
8.1. Agresiones sexuales;Mujer;Extremadura;0
8.1. Agresiones sexuales;Mujer;Galicia;0
8.1. Agresiones sexuales;Mujer;Madrid (Comunidad de)(1);0
8.1. Agresiones sexuales;Mujer;Murcia (Región de);0
8.1. Agresiones sexuales;Mujer;Navarra (Comunidad Foral de);0
8.1. Agresiones sexuales;Mujer;País Vasco;1
8.1. Agresiones sexuales;Mujer;Rioja (La);0
8.1. Agresiones sexuales;Mujer;Ceuta;0
8.1. Agresiones sexuales;Mujer;Melilla;0
8.2. Abusos sexuales;Total;Total;891
8.2. Abusos sexuales;Total;Andalucía;236
8.2. Abusos sexuales;Total;Aragón;25
8.2. Abusos sexuales;Total;Asturias (Principado de);20
8.2. Abusos sexuales;Total;Balears (Illes);38
8.2. Abusos sexuales;Total;Canarias;61
8.2. Abusos sexuales;Total;Cantabria;31
8.2. Abusos sexuales;Total;Castilla y León;21
8.2. Abusos sexuales;Total;Castilla-La Mancha;34
8.2. Abusos sexuales;Total;Cataluña;115
8.2. Abusos sexuales;Total;Comunitat Valenciana;96
8.2. Abusos sexuales;Total;Extremadura;21
8.2. Abusos sexuales;Total;Galicia;30
8.2. Abusos sexuales;Total;Madrid (Comunidad de)(1);76
8.2. Abusos sexuales;Total;Murcia (Región de);36
8.2. Abusos sexuales;Total;Navarra (Comunidad Foral de);11
8.2. Abusos sexuales;Total;País Vasco;30
8.2. Abusos sexuales;Total;Rioja (La);2
8.2. Abusos sexuales;Total;Ceuta;4
8.2. Abusos sexuales;Total;Melilla;4
8.2. Abusos sexuales;Varón;Total;878
8.2. Abusos sexuales;Varón;Andalucía;233
8.2. Abusos sexuales;Varón;Aragón;25
8.2. Abusos sexuales;Varón;Asturias (Principado de);20
8.2. Abusos sexuales;Varón;Balears (Illes);36
8.2. Abusos sexuales;Varón;Canarias;61
8.2. Abusos sexuales;Varón;Cantabria;31
8.2. Abusos sexuales;Varón;Castilla y León;20
8.2. Abusos sexuales;Varón;Castilla-La Mancha;34
8.2. Abusos sexuales;Varón;Cataluña;114
8.2. Abusos sexuales;Varón;Comunitat Valenciana;95
8.2. Abusos sexuales;Varón;Extremadura;21
8.2. Abusos sexuales;Varón;Galicia;30
8.2. Abusos sexuales;Varón;Madrid (Comunidad de)(1);73
8.2. Abusos sexuales;Varón;Murcia (Región de);36
8.2. Abusos sexuales;Varón;Navarra (Comunidad Foral de);10
8.2. Abusos sexuales;Varón;País Vasco;29
8.2. Abusos sexuales;Varón;Rioja (La);2
8.2. Abusos sexuales;Varón;Ceuta;4
8.2. Abusos sexuales;Varón;Melilla;4
8.2. Abusos sexuales;Mujer;Total;13
8.2. Abusos sexuales;Mujer;Andalucía;3
8.2. Abusos sexuales;Mujer;Aragón;0
8.2. Abusos sexuales;Mujer;Asturias (Principado de);0
8.2. Abusos sexuales;Mujer;Balears (Illes);2
8.2. Abusos sexuales;Mujer;Canarias;0
8.2. Abusos sexuales;Mujer;Cantabria;0
8.2. Abusos sexuales;Mujer;Castilla y León;1
8.2. Abusos sexuales;Mujer;Castilla-La Mancha;0
8.2. Abusos sexuales;Mujer;Cataluña;1
8.2. Abusos sexuales;Mujer;Comunitat Valenciana;1
8.2. Abusos sexuales;Mujer;Extremadura;0
8.2. Abusos sexuales;Mujer;Galicia;0
8.2. Abusos sexuales;Mujer;Madrid (Comunidad de)(1);3
8.2. Abusos sexuales;Mujer;Murcia (Región de);0
8.2. Abusos sexuales;Mujer;Navarra (Comunidad Foral de);1
8.2. Abusos sexuales;Mujer;País Vasco;1
8.2. Abusos sexuales;Mujer;Rioja (La);0
8.2. Abusos sexuales;Mujer;Ceuta;0
8.2. Abusos sexuales;Mujer;Melilla;0
8.3. Acoso sexual;Total;Total;43
8.3. Acoso sexual;Total;Andalucía;8
8.3. Acoso sexual;Total;Aragón;0
8.3. Acoso sexual;Total;Asturias (Principado de);1
8.3. Acoso sexual;Total;Balears (Illes);0
8.3. Acoso sexual;Total;Canarias;1
8.3. Acoso sexual;Total;Cantabria;4
8.3. Acoso sexual;Total;Castilla y León;2
8.3. Acoso sexual;Total;Castilla-La Mancha;1
8.3. Acoso sexual;Total;Cataluña;6
8.3. Acoso sexual;Total;Comunitat Valenciana;8
8.3. Acoso sexual;Total;Extremadura;1
8.3. Acoso sexual;Total;Galicia;5
8.3. Acoso sexual;Total;Madrid (Comunidad de)(1);5
8.3. Acoso sexual;Total;Murcia (Región de);1
8.3. Acoso sexual;Total;Navarra (Comunidad Foral de);0
8.3. Acoso sexual;Total;País Vasco;0
8.3. Acoso sexual;Total;Rioja (La);0
8.3. Acoso sexual;Total;Ceuta;0
8.3. Acoso sexual;Total;Melilla;0
8.3. Acoso sexual;Varón;Total;43
8.3. Acoso sexual;Varón;Andalucía;8
8.3. Acoso sexual;Varón;Aragón;0
8.3. Acoso sexual;Varón;Asturias (Principado de);1
8.3. Acoso sexual;Varón;Balears (Illes);0
8.3. Acoso sexual;Varón;Canarias;1
8.3. Acoso sexual;Varón;Cantabria;4
8.3. Acoso sexual;Varón;Castilla y León;2
8.3. Acoso sexual;Varón;Castilla-La Mancha;1
8.3. Acoso sexual;Varón;Cataluña;6
8.3. Acoso sexual;Varón;Comunitat Valenciana;8
8.3. Acoso sexual;Varón;Extremadura;1
8.3. Acoso sexual;Varón;Galicia;5
8.3. Acoso sexual;Varón;Madrid (Comunidad de)(1);5
8.3. Acoso sexual;Varón;Murcia (Región de);1
8.3. Acoso sexual;Varón;Navarra (Comunidad Foral de);0
8.3. Acoso sexual;Varón;País Vasco;0
8.3. Acoso sexual;Varón;Rioja (La);0
8.3. Acoso sexual;Varón;Ceuta;0
8.3. Acoso sexual;Varón;Melilla;0
8.3. Acoso sexual;Mujer;Total;0
8.3. Acoso sexual;Mujer;Andalucía;0
8.3. Acoso sexual;Mujer;Aragón;0
8.3. Acoso sexual;Mujer;Asturias (Principado de);0
8.3. Acoso sexual;Mujer;Balears (Illes);0
8.3. Acoso sexual;Mujer;Canarias;0
8.3. Acoso sexual;Mujer;Cantabria;0
8.3. Acoso sexual;Mujer;Castilla y León;0
8.3. Acoso sexual;Mujer;Castilla-La Mancha;0
8.3. Acoso sexual;Mujer;Cataluña;0
8.3. Acoso sexual;Mujer;Comunitat Valenciana;0
8.3. Acoso sexual;Mujer;Extremadura;0
8.3. Acoso sexual;Mujer;Galicia;0
8.3. Acoso sexual;Mujer;Madrid (Comunidad de)(1);0
8.3. Acoso sexual;Mujer;Murcia (Región de);0
8.3. Acoso sexual;Mujer;Navarra (Comunidad Foral de);0
8.3. Acoso sexual;Mujer;País Vasco;0
8.3. Acoso sexual;Mujer;Rioja (La);0
8.3. Acoso sexual;Mujer;Ceuta;0
8.3. Acoso sexual;Mujer;Melilla;0
8.4. Exhibicionismo y provocación sexual;Total;Total;258
8.4. Exhibicionismo y provocación sexual;Total;Andalucía;73
8.4. Exhibicionismo y provocación sexual;Total;Aragón;5
8.4. Exhibicionismo y provocación sexual;Total;Asturias (Principado de);9
8.4. Exhibicionismo y provocación sexual;Total;Balears (Illes);11
8.4. Exhibicionismo y provocación sexual;Total;Canarias;16
8.4. Exhibicionismo y provocación sexual;Total;Cantabria;2
8.4. Exhibicionismo y provocación sexual;Total;Castilla y León;7
8.4. Exhibicionismo y provocación sexual;Total;Castilla-La Mancha;5
8.4. Exhibicionismo y provocación sexual;Total;Cataluña;31
8.4. Exhibicionismo y provocación sexual;Total;Comunitat Valenciana;30
8.4. Exhibicionismo y provocación sexual;Total;Extremadura;4
8.4. Exhibicionismo y provocación sexual;Total;Galicia;21
8.4. Exhibicionismo y provocación sexual;Total;Madrid (Comunidad de)(1);17
8.4. Exhibicionismo y provocación sexual;Total;Murcia (Región de);10
8.4. Exhibicionismo y provocación sexual;Total;Navarra (Comunidad Foral de);6
8.4. Exhibicionismo y provocación sexual;Total;País Vasco;7
8.4. Exhibicionismo y provocación sexual;Total;Rioja (La);1
8.4. Exhibicionismo y provocación sexual;Total;Ceuta;2
8.4. Exhibicionismo y provocación sexual;Total;Melilla;1
8.4. Exhibicionismo y provocación sexual;Varón;Total;255
8.4. Exhibicionismo y provocación sexual;Varón;Andalucía;72
8.4. Exhibicionismo y provocación sexual;Varón;Aragón;5
8.4. Exhibicionismo y provocación sexual;Varón;Asturias (Principado de);9
8.4. Exhibicionismo y provocación sexual;Varón;Balears (Illes);11
8.4. Exhibicionismo y provocación sexual;Varón;Canarias;16
8.4. Exhibicionismo y provocación sexual;Varón;Cantabria;2
8.4. Exhibicionismo y provocación sexual;Varón;Castilla y León;7
8.4. Exhibicionismo y provocación sexual;Varón;Castilla-La Mancha;5
8.4. Exhibicionismo y provocación sexual;Varón;Cataluña;29
8.4. Exhibicionismo y provocación sexual;Varón;Comunitat Valenciana;30
8.4. Exhibicionismo y provocación sexual;Varón;Extremadura;4
8.4. Exhibicionismo y provocación sexual;Varón;Galicia;21
8.4. Exhibicionismo y provocación sexual;Varón;Madrid (Comunidad de)(1);17
8.4. Exhibicionismo y provocación sexual;Varón;Murcia (Región de);10
8.4. Exhibicionismo y provocación sexual;Varón;Navarra (Comunidad Foral de);6
8.4. Exhibicionismo y provocación sexual;Varón;País Vasco;7
8.4. Exhibicionismo y provocación sexual;Varón;Rioja (La);1
8.4. Exhibicionismo y provocación sexual;Varón;Ceuta;2
8.4. Exhibicionismo y provocación sexual;Varón;Melilla;1
8.4. Exhibicionismo y provocación sexual;Mujer;Total;3
8.4. Exhibicionismo y provocación sexual;Mujer;Andalucía;1
8.4. Exhibicionismo y provocación sexual;Mujer;Aragón;0
8.4. Exhibicionismo y provocación sexual;Mujer;Asturias (Principado de);0
8.4. Exhibicionismo y provocación sexual;Mujer;Balears (Illes);0
8.4. Exhibicionismo y provocación sexual;Mujer;Canarias;0
8.4. Exhibicionismo y provocación sexual;Mujer;Cantabria;0
8.4. Exhibicionismo y provocación sexual;Mujer;Castilla y León;0
8.4. Exhibicionismo y provocación sexual;Mujer;Castilla-La Mancha;0
